cpu,freq,fan,load,temp
22.1,1.25,3536,266,61.0
41.6,2.94,3536,266,63.0
27.6,3.04,3536,266,66.0
34.7,2.64,3536,266,63.0
29.1,2.98,3536,266,64.0
21.7,2.98,3536,266,63.0
16.6,1.54,3536,266,61.0
27.9,2.27,3536,266,62.0
26.2,2.09,3536,266,64.0
34.7,3.07,3536,266,63.0
27.4,2.33,3536,266,64.0
17.1,2.35,3538,266,63.0
8.6,1.58,3538,266,62.0
9.7,2.38,3538,266,62.0
14.0,2.15,3538,266,62.0
28.4,2.76,3536,266,64.0
26.0,2.99,3536,266,65.0
57.9,3.08,3536,266,64.0
24.2,2.53,3536,266,64.0
26.2,3.01,3536,266,65.0
35.4,2.31,3536,266,64.0
54.7,2.14,3533,266,64.0
21.4,2.97,3533,266,62.0
20.1,1.53,3536,266,63.0
19.1,2.39,3536,266,62.0
32.2,2.78,3536,266,63.0
24.6,2.28,3536,266,64.0
24.9,2.18,3536,266,63.0
16.0,1.43,3538,266,63.0
21.2,1.89,3538,266,62.0
13.6,0.96,3538,266,61.0
12.0,1.89,3541,266,63.0
13.1,2.9,3543,266,60.0
12.6,1.84,3546,266,60.0
14.1,1.92,3546,266,60.0
11.6,2.51,3546,266,60.0
11.4,2.39,3547,266,60.0
13.7,1.62,3547,266,59.0
9.6,1.57,3547,266,59.0
11.4,1.37,3547,266,59.0
12.4,2.89,3547,266,58.0
12.5,2.11,3546,266,60.0
14.4,2.22,3546,266,58.0
12.9,1.42,3546,266,59.0
10.3,2.18,3546,266,58.0
12.3,0.99,3543,266,58.0
9.9,1.96,3543,266,58.0
8.8,0.97,3543,266,58.0
8.9,1.47,3543,266,58.0
10.9,1.22,3543,266,59.0
21.7,2.24,3543,266,60.0
20.0,1.68,3543,266,60.0
29.3,1.82,3541,266,59.0
22.7,1.75,3538,266,59.0
24.8,2.71,3536,266,61.0
29.0,2.63,3536,266,61.0
22.6,2.69,3536,266,62.0
37.1,3.11,3536,266,62.0
38.1,2.99,3536,266,62.0
32.7,2.52,3536,266,65.0
33.2,2.53,3536,266,65.0
37.0,3.12,3536,266,65.0
41.2,3.01,3536,266,64.0
36.3,2.55,3536,266,63.0
33.4,3.13,3536,266,67.0
34.2,2.38,3533,266,62.0
24.4,1.36,3533,266,61.0
12.9,2.15,3536,266,62.0
13.2,1.25,3538,266,60.0
14.6,2.36,3541,266,63.0
17.0,1.92,3546,266,60.0
16.6,1.83,3546,266,61.0
18.5,2.35,3544,266,61.0
13.4,1.35,3541,266,61.0
19.3,3.04,3541,266,63.0
11.7,1.36,3541,266,61.0
19.2,1.39,3541,266,59.0
17.7,1.73,3541,266,59.0
15.6,1.73,3543,266,59.0
13.8,2.45,3543,266,61.0
12.4,1.97,3543,266,59.0
24.6,2.9,3541,266,63.0
15.7,1.75,3538,266,60.0
19.9,2.43,3541,266,60.0
44.3,2.85,3538,266,62.0
34.2,1.52,3538,266,60.0
21.8,2.15,3538,266,59.0
14.5,1.72,3541,266,59.0
18.3,1.74,3541,266,59.0
22.1,2.62,3538,266,60.0
25.6,2.16,3541,266,61.0
17.3,2.54,3541,266,59.0
25.8,2.5,3538,266,62.0
14.6,1.91,3536,266,60.0
24.1,1.47,3538,266,59.0
28.1,2.08,3541,266,61.0
20.9,1.68,3541,266,60.0
19.1,2.14,3544,266,61.0
17.0,2.61,3544,266,60.0
14.0,1.47,3544,266,59.0
15.0,2.33,3541,266,59.0
17.1,2.43,3538,266,59.0
16.2,1.32,3536,266,59.0
12.6,1.06,3536,266,59.0
15.4,2.0,3536,266,58.0
14.7,1.72,3536,266,59.0
14.4,2.29,3536,266,59.0
13.5,2.53,3536,266,60.0
12.3,3.05,3538,266,59.0
13.4,2.41,3541,266,58.0
16.2,2.37,3541,266,59.0
17.4,2.2,3541,266,58.0
15.1,1.74,3538,266,59.0
16.2,2.46,3538,266,59.0
13.0,1.96,3538,266,59.0
15.1,1.77,3538,266,58.0
15.0,1.94,3538,266,60.0
14.2,1.63,3541,266,59.0
12.4,1.78,3541,266,58.0
14.1,2.49,3544,266,58.0
14.8,2.31,3541,266,60.0
14.2,1.93,3541,266,59.0
14.3,1.63,3544,266,58.0
16.5,1.11,3541,266,57.0
12.6,2.36,3541,266,59.0
17.5,1.88,3538,266,59.0
13.8,1.68,3541,266,58.0
16.3,1.6,3541,266,58.0
13.1,2.4,3538,266,58.0
16.0,2.19,3541,266,61.0
14.9,1.73,3543,266,59.0
13.8,0.94,3546,266,57.0
15.1,1.76,3546,266,59.0
16.3,2.89,3543,266,59.0
14.0,1.74,3543,266,58.0
13.2,1.8,3541,266,57.0
14.0,1.95,3541,266,58.0
15.9,1.72,3538,266,58.0
14.3,1.54,3538,266,58.0
12.9,2.2,3541,266,58.0
24.9,1.75,3544,266,58.0
15.8,1.64,3544,266,58.0
18.4,2.34,3541,266,59.0
13.5,2.34,3541,266,57.0
14.8,2.7,3541,265,58.0
13.6,1.67,3538,265,58.0
13.6,1.41,3538,265,58.0
14.1,2.1,3538,265,57.0
13.6,1.94,3538,265,58.0
14.9,1.92,3541,265,59.0
13.2,2.31,3538,265,57.0
13.1,1.5,3538,265,57.0
15.6,1.88,3538,265,57.0
16.0,1.72,3538,265,57.0
14.3,2.75,3538,265,58.0
15.3,2.13,3538,265,57.0
15.0,3.0,3538,265,59.0
13.4,2.18,3538,265,58.0
14.8,1.52,3536,265,57.0
13.9,1.86,3536,265,57.0
13.6,2.01,3536,265,57.0
13.5,2.12,3536,265,57.0
16.5,2.54,3536,265,60.0
23.3,1.97,3536,265,59.0
16.9,2.32,3536,265,58.0
21.6,2.2,3536,265,57.0
14.4,1.82,3536,265,57.0
20.3,2.76,3536,265,60.0
17.2,2.37,3536,265,58.0
18.1,0.94,3536,265,56.0
19.4,1.78,3536,265,58.0
19.8,2.51,3536,265,57.0
19.6,1.79,3536,265,59.0
17.3,1.32,3536,265,56.0
20.1,1.27,3536,265,56.0
19.0,1.8,3536,263,57.0
18.3,2.79,3538,263,58.0
19.2,2.44,3536,263,58.0
30.4,1.77,3536,263,60.0
20.3,2.47,3536,263,60.0
24.4,1.92,3536,263,59.0
30.3,2.65,3536,263,60.0
29.9,1.62,3536,263,59.0
30.5,1.26,3536,263,59.0
29.9,2.95,3536,263,62.0
22.0,2.76,3536,263,60.0
24.9,2.35,3536,263,60.0
23.9,2.12,3536,263,60.0
16.1,2.04,3536,263,59.0
16.0,1.76,3536,263,58.0
16.3,1.79,3536,262,58.0
15.3,1.53,3536,262,58.0
17.1,2.13,3536,262,58.0
13.3,2.42,3536,262,60.0
28.2,2.06,3536,262,59.0
15.4,2.2,3538,262,58.0
24.2,1.92,3538,262,59.0
23.8,2.15,3538,262,59.0
21.9,2.53,3536,262,59.0
23.8,2.6,3536,262,59.0
25.2,1.92,3536,262,61.0
19.2,2.06,3536,262,60.0
45.3,2.93,3536,262,62.0
44.9,2.6,3536,262,63.0
61.0,2.81,3533,263,64.0
53.8,2.92,3533,263,66.0
35.5,2.47,3530,263,65.0
49.0,2.56,3530,263,67.0
38.5,1.33,3530,263,63.0
21.7,1.31,3533,263,61.0
35.9,2.04,3536,263,63.0
18.2,1.4,3538,263,60.0
27.6,2.65,3541,263,64.0
21.7,1.58,3544,263,60.0
40.4,2.94,3544,263,65.0
56.2,3.05,3541,264,65.0
48.0,3.1,3541,264,66.0
27.6,3.07,3538,264,64.0
28.0,2.98,3536,264,64.0
34.6,3.08,3536,264,65.0
33.8,2.26,3536,264,62.0
20.2,2.21,3536,264,62.0
29.5,2.41,3538,264,64.0
23.8,1.92,3538,264,62.0
25.3,2.44,3538,264,65.0
23.3,2.62,3538,264,64.0
22.9,2.83,3541,264,65.0
21.1,2.43,3541,264,63.0
25.7,1.89,3541,264,62.0
23.7,2.0,3541,264,64.0
20.2,1.68,3544,264,63.0
49.4,2.99,3546,264,69.0
18.5,2.97,3544,264,62.0
17.6,2.39,3541,264,62.0
24.0,1.67,3541,264,63.0
17.4,2.37,3541,264,61.0
23.7,1.6,3538,264,63.0
24.0,1.8,3536,264,61.0
42.0,2.49,3536,264,65.0
23.8,2.33,3536,264,62.0
40.0,3.14,3536,264,65.0
20.9,1.94,3536,264,63.0
28.9,1.77,3536,264,62.0
39.9,3.04,3538,264,66.0
23.1,1.57,3541,264,62.0
21.1,2.4,3541,264,62.0
21.6,1.78,3541,264,62.0
17.4,2.78,3541,264,65.0
27.0,2.31,3543,264,62.0
45.3,2.68,3541,264,63.0
16.9,2.9,3541,264,64.0
31.6,2.4,3541,264,66.0
50.9,2.96,3541,264,65.0
28.8,2.9,3538,264,67.0
23.6,2.58,3538,264,65.0
16.3,2.1,3541,264,64.0
28.2,2.78,3541,264,66.0
40.9,3.06,3541,264,68.0
35.2,2.25,3541,264,64.0
18.8,3.08,3541,264,65.0
25.0,1.56,3541,264,64.0
17.0,2.52,3541,264,65.0
29.2,2.43,3538,264,65.0
36.8,3.07,3541,264,67.0
37.1,3.04,3541,264,67.0
43.2,3.14,3541,264,64.0
53.8,3.08,3538,264,68.0
34.9,2.33,3536,264,65.0
17.0,2.28,3538,264,64.0
20.5,2.01,3538,264,64.0
19.4,2.7,3541,264,66.0
18.6,2.01,3544,264,65.0
48.8,2.57,3547,265,64.0
19.5,2.39,3547,265,63.0
20.0,1.84,3546,265,63.0
18.3,1.69,3546,265,62.0
15.5,1.55,3546,265,62.0
14.3,1.52,3546,265,61.0
18.5,1.92,3549,265,63.0
16.3,2.26,3549,265,62.0
28.1,2.17,3549,265,63.0
16.0,1.77,3549,265,62.0
18.3,1.49,3549,265,62.0
17.6,0.97,3549,265,62.0
13.3,1.03,3549,265,61.0
15.7,2.34,3549,265,62.0
15.3,2.37,3549,265,62.0
13.3,1.54,3549,263,61.0
23.9,1.98,3546,263,63.0
16.2,1.68,3546,263,61.0
16.5,2.16,3546,263,61.0
17.1,2.38,3546,263,61.0
15.7,2.22,3546,263,62.0
21.6,1.57,3546,263,60.0
15.5,1.72,3547,263,62.0
16.6,2.03,3547,263,61.0
15.8,2.24,3547,263,61.0
16.2,2.31,3547,263,61.0
12.8,2.42,3546,263,60.0
14.3,2.32,3546,263,60.0
13.6,2.39,3546,263,60.0
14.9,2.28,3546,263,60.0
15.1,2.16,3546,263,61.0
14.2,2.33,3546,263,61.0
14.3,1.88,3546,263,60.0
15.3,2.02,3546,263,59.0
14.1,2.33,3546,263,60.0
15.2,1.67,3546,263,60.0
16.3,2.33,3546,263,59.0
14.1,0.98,3546,263,59.0
14.8,2.22,3547,263,59.0
16.0,1.67,3547,263,59.0
15.5,2.41,3547,263,59.0
14.5,1.97,3547,263,58.0
16.4,2.31,3546,263,60.0
17.6,1.94,3546,263,59.0
13.0,1.89,3546,263,59.0
17.5,1.48,3546,263,59.0
20.9,2.86,3546,263,62.0
22.8,2.16,3546,263,60.0
25.6,2.92,3546,263,62.0
26.1,1.76,3547,263,61.0
24.9,2.52,3546,263,61.0
23.0,1.56,3544,263,59.0
20.2,1.75,3544,263,59.0
16.5,2.29,3544,263,60.0
23.0,2.19,3541,263,61.0
29.3,2.08,3538,263,61.0
23.5,2.16,3541,263,60.0
19.7,3.14,3541,263,62.0
19.6,2.26,3538,263,62.0
20.0,2.26,3538,263,61.0
46.6,1.91,3538,263,61.0
13.3,1.88,3541,263,60.0
16.5,1.85,3541,263,60.0
44.0,3.03,3543,253,62.0
4.4,1.71,3546,253,61.0
49.6,3.06,3546,254,66.0
39.9,1.44,3546,253,60.0
11.8,2.54,3546,253,63.0
15.9,1.23,3546,253,60.0
22.0,0.8,3546,253,59.0
23.9,0.8,3549,253,59.0
17.3,0.96,3549,253,58.0
19.7,1.0,3551,253,60.0
8.8,0.82,3536,253,58.0
43.8,1.53,3525,253,59.0
20.5,1.92,3515,253,60.0
30.9,1.02,3515,253,60.0
28.6,3.12,3525,253,63.0
19.7,1.95,3522,253,61.0
22.2,0.91,3520,253,59.0
19.4,1.38,3520,253,59.0
33.3,2.84,3520,254,65.0
32.3,1.54,3520,254,61.0
20.4,1.8,3517,254,59.0
21.7,1.53,3515,254,59.0
21.9,1.17,3515,254,61.0
18.7,1.11,3515,254,59.0
20.1,1.17,3515,254,58.0
16.5,1.27,3515,254,59.0
16.6,1.43,3515,254,59.0
17.0,0.86,3517,254,57.0
19.1,0.84,3517,254,58.0
18.0,0.87,3517,254,57.0
18.7,0.86,3515,254,59.0
19.3,1.08,3515,254,58.0
17.3,1.01,3515,254,59.0
19.1,1.49,3515,254,59.0
24.3,1.08,3517,254,59.0
26.8,3.12,3520,253,61.0
34.3,2.72,3520,253,60.0
19.6,1.23,3517,253,60.0
18.6,2.07,3517,253,61.0
19.3,1.36,3515,253,58.0
22.5,2.32,3515,253,61.0
24.6,2.62,3512,254,61.0
34.1,2.73,3515,254,61.0
29.9,1.62,3515,254,60.0
31.9,1.2,3515,254,59.0
27.8,1.59,3517,254,58.0
21.5,1.71,3515,254,60.0
20.8,1.15,3515,254,58.0
22.7,1.08,3515,254,58.0
23.7,1.19,3515,254,58.0
17.9,0.8,3515,254,58.0
22.8,1.43,3515,254,57.0
29.9,1.27,3515,254,57.0
21.7,1.46,3517,254,58.0
22.8,1.46,3520,254,58.0
18.9,1.02,3522,254,57.0
18.4,0.98,3520,254,58.0
21.5,0.87,3520,254,58.0
17.7,0.91,3520,254,57.0
37.4,1.57,3517,254,58.0
16.3,0.8,3515,254,57.0
19.4,1.18,3515,254,56.0
16.3,0.88,3515,254,58.0
18.1,1.47,3515,254,57.0
16.7,1.47,3515,254,58.0
14.8,1.32,3515,255,57.0
23.4,1.53,3515,255,58.0
24.9,1.65,3515,255,57.0
27.2,1.76,3515,256,58.0
22.0,1.43,3515,255,57.0
23.3,1.38,3515,256,59.0
24.8,1.01,3515,256,57.0
17.9,0.88,3515,256,56.0
23.1,1.14,3515,256,57.0
28.4,1.19,3515,256,57.0
24.3,1.37,3515,256,57.0
25.6,1.69,3515,256,58.0
17.0,0.8,3515,256,57.0
30.0,1.62,3515,256,58.0
24.1,1.46,3515,256,58.0
29.8,1.5,3515,256,59.0
24.8,1.25,3515,256,59.0
21.0,0.95,3515,256,56.0
22.8,1.47,3515,256,57.0
15.4,1.44,3515,256,57.0
18.7,1.45,3515,256,57.0
19.0,0.89,3515,256,56.0
20.2,0.88,3515,256,57.0
22.8,0.94,3515,256,56.0
21.4,1.0,3515,256,57.0
23.6,1.88,3515,256,59.0
26.2,0.98,3515,257,58.0
19.3,1.62,3512,257,58.0
18.6,1.51,3510,257,57.0
23.4,1.67,3510,257,57.0
25.2,1.2,3510,257,57.0
33.3,2.62,3512,256,58.0
18.3,1.4,3510,256,56.0
9.0,1.01,3512,256,55.0
37.6,1.78,3515,256,58.0
27.1,1.77,3512,256,58.0
32.7,2.99,3512,256,59.0
41.3,2.81,3512,256,59.0
22.3,0.8,3515,256,56.0
31.0,1.08,3512,258,56.0
5.1,0.8,3512,258,55.0
4.8,0.8,3515,258,56.0
4.0,0.8,3515,258,55.0
4.3,0.8,3515,258,55.0
5.3,1.4,3515,258,54.0
3.8,1.4,3515,259,54.0
6.0,0.91,3515,259,56.0
24.1,0.8,3515,258,55.0
3.5,0.8,3517,258,55.0
3.3,0.8,3517,258,54.0
3.0,0.8,3517,258,54.0
2.3,0.8,3517,258,54.0
3.3,0.8,3517,258,54.0
3.8,0.8,3517,258,54.0
4.8,0.8,3515,258,53.0
2.5,0.8,3515,258,53.0
4.0,1.41,3515,258,54.0
2.8,1.4,3515,258,53.0
4.5,1.4,3515,258,53.0
2.5,0.81,3515,258,53.0
3.5,0.8,3515,258,53.0
4.0,0.8,3515,258,53.0
5.6,0.8,3515,258,53.0
5.0,1.13,3515,258,53.0
4.8,0.8,3512,258,53.0
6.0,0.8,3510,258,53.0
5.3,0.8,3510,258,53.0
2.5,0.86,3507,258,53.0
4.3,0.85,3507,258,53.0
4.8,1.4,3510,258,53.0
4.8,1.44,3510,258,53.0
3.5,1.4,3512,258,52.0
3.0,0.8,3512,258,52.0
3.8,1.4,3512,258,53.0
5.0,0.8,3510,258,52.0
3.0,0.8,3507,258,52.0
6.5,0.8,3510,258,53.0
4.3,0.8,3510,258,52.0
5.1,0.8,3510,258,52.0
4.3,0.8,3510,258,52.0
6.3,0.8,3510,258,52.0
6.3,1.4,3512,258,53.0
18.0,2.53,3510,262,55.0
9.1,1.45,3507,262,52.0
13.4,1.47,3507,262,58.0
25.6,2.83,3507,266,56.0
22.8,2.77,3504,263,56.0
25.3,1.47,3499,258,53.0
2.5,1.4,3525,258,53.0
3.0,0.8,3536,258,53.0
19.5,1.4,3536,258,53.0
2.8,1.46,3536,258,53.0
2.3,0.8,3536,258,52.0
6.5,0.8,3536,258,53.0
2.5,0.8,3536,258,52.0
3.0,0.8,3536,258,52.0
3.5,0.8,3536,258,53.0
2.0,0.8,3536,258,53.0
3.8,0.81,3536,258,52.0
2.8,0.81,3536,258,52.0
5.2,1.4,3536,258,52.0
4.0,1.42,3533,258,51.0
3.8,1.4,3533,258,52.0
2.8,0.8,3536,258,52.0
3.0,0.8,3536,258,51.0
3.0,0.8,3536,258,51.0
2.5,0.8,3533,258,51.0
3.3,0.8,3536,258,51.0
3.3,0.81,3533,258,51.0
3.0,0.8,3530,258,51.0
3.2,0.8,3527,258,51.0
2.8,1.41,3525,258,52.0
4.0,0.8,3525,258,51.0
3.0,1.4,3525,258,51.0
3.7,1.4,3525,258,51.0
3.0,1.4,3525,258,50.0
3.3,0.8,3525,258,51.0
4.0,0.8,3525,258,50.0
1.8,0.81,3525,258,51.0
3.1,0.8,3525,258,50.0
1.8,0.81,3525,258,50.0
3.0,0.8,3525,258,50.0
4.0,0.8,3525,258,50.0
4.8,0.8,3525,258,51.0
2.8,1.4,3525,258,50.0
3.0,0.87,3525,258,52.0
2.8,0.84,3525,258,52.0
3.0,0.87,3525,258,51.0
3.5,0.92,3525,258,52.0
2.8,0.9,3525,258,51.0
3.8,0.84,3525,258,52.0
4.5,1.69,3525,258,53.0
4.0,1.4,3525,258,50.0
2.8,1.41,3525,258,50.0
2.0,0.8,3522,258,49.0
2.8,0.8,3522,258,50.0
3.3,0.8,3525,258,50.0
2.7,0.8,3525,258,49.0
9.0,0.98,3522,258,51.0
18.9,1.05,3520,258,49.0
3.0,0.8,3522,258,50.0
3.5,0.8,3522,258,50.0
3.8,1.4,3522,257,50.0
3.5,1.4,3522,257,50.0
2.8,1.4,3522,257,50.0
3.5,0.89,3525,257,51.0
3.8,0.88,3522,257,51.0
4.8,0.9,3522,257,51.0
2.3,0.89,3522,257,51.0
2.5,1.41,3520,257,49.0
2.5,0.86,3522,257,51.0
4.0,0.91,3522,257,51.0
2.8,0.88,3525,257,51.0
3.0,0.8,3522,257,49.0
3.5,0.8,3522,257,49.0
2.5,0.91,3522,257,50.0
3.0,0.8,3520,257,48.0
23.1,1.94,3517,258,51.0
19.4,0.8,3512,257,49.0
2.0,0.8,3515,257,50.0
2.8,0.8,3512,257,49.0
4.3,0.8,3512,257,49.0
2.3,0.8,3515,257,49.0
2.7,0.8,3517,257,50.0
3.5,0.8,3517,256,49.0
2.8,1.4,3515,256,49.0
2.5,1.42,3515,256,50.0
3.0,1.4,3515,256,49.0
4.0,0.8,3515,256,50.0
30.2,2.82,3515,256,56.0
4.0,1.41,3515,256,50.0
4.0,1.4,3515,256,49.0
5.3,0.8,3515,256,49.0
2.0,0.8,3515,256,49.0
2.0,0.8,3515,256,49.0
2.3,0.8,3515,256,49.0
2.3,0.8,3515,256,49.0
2.5,0.83,3515,256,49.0
2.5,1.4,3515,256,49.0
2.3,1.41,3515,256,48.0
4.0,0.8,3515,256,48.0
2.8,0.8,3515,256,49.0
2.5,1.4,3484,256,49.0
1.8,1.45,3415,256,49.0
2.8,0.8,3329,256,48.0
4.5,0.8,3162,256,48.0
2.8,0.83,3145,256,48.0
2.8,0.8,3080,256,48.0
3.0,0.81,3072,256,48.0
2.8,0.8,3080,256,49.0
4.0,0.8,3064,256,49.0
3.0,1.4,3072,256,48.0
2.3,1.41,3074,256,49.0
2.8,1.4,3096,256,49.0
2.8,1.4,3096,256,49.0
3.3,1.4,3096,256,49.0
3.2,0.8,3096,256,48.0
2.3,0.88,3096,256,48.0
3.0,0.85,3096,256,47.0
6.8,1.4,3112,256,48.0
2.5,0.8,3112,256,48.0
2.0,0.8,3120,256,49.0
2.5,1.4,3120,256,49.0
2.3,1.41,3116,256,48.0
3.3,1.43,3116,256,48.0
2.8,0.8,3116,256,49.0
2.0,1.4,3118,256,48.0
2.5,0.8,3118,256,48.0
2.5,0.8,3118,256,48.0
4.0,0.8,3116,256,48.0
2.0,0.8,3116,256,49.0
2.8,0.8,3116,256,47.0
2.8,0.8,3114,256,48.0
2.3,0.81,3112,256,47.0
3.8,0.81,3112,256,49.0
2.8,1.4,3114,256,49.0
2.0,1.4,3116,256,48.0
18.7,1.41,3116,256,48.0
2.0,0.8,3118,256,48.0
4.8,1.4,3118,256,48.0
3.5,0.99,3116,256,48.0
2.8,0.8,3114,256,48.0
2.5,0.8,3112,256,49.0
2.0,0.8,3112,256,48.0
3.5,0.92,3112,256,47.0
3.8,0.8,3112,256,48.0
2.8,0.8,3112,256,49.0
2.8,1.4,3112,256,48.0
6.0,1.23,3112,256,49.0
3.8,1.4,3112,256,48.0
2.5,1.4,3112,256,47.0
2.3,0.8,3112,256,48.0
4.5,0.8,3112,256,48.0
2.5,0.8,3112,256,48.0
2.8,0.8,3110,256,48.0
3.2,1.4,3108,256,48.0
2.8,0.87,3108,256,49.0
2.0,0.8,3106,256,48.0
4.3,0.8,3106,256,48.0
2.0,0.8,3104,256,48.0
3.0,1.4,3104,256,47.0
2.5,1.4,3106,256,48.0
3.3,1.4,3104,256,48.0
3.5,0.8,3104,256,48.0
2.8,0.8,3106,256,47.0
2.3,0.8,3106,256,47.0
4.5,0.8,3106,256,47.0
2.8,0.8,3104,256,48.0
3.5,0.8,3104,256,47.0
2.3,0.8,3104,256,47.0
2.5,0.8,3096,256,47.0
3.0,0.8,3018,256,47.0
2.5,1.42,2893,256,47.0
2.3,1.41,2710,256,47.0
2.0,1.4,2638,256,47.0
2.5,1.4,2581,256,46.0
3.0,0.8,2537,256,47.0
2.3,1.01,2469,256,49.0
3.8,0.8,2366,256,48.0
3.5,0.8,2234,256,47.0
2.5,0.94,2107,256,48.0
2.8,0.8,2005,256,47.0
1.8,0.8,1953,256,47.0
2.3,0.8,1909,256,47.0
3.2,0.8,1897,256,48.0
2.8,1.4,1894,256,48.0
2.8,1.41,1891,256,47.0
7.0,1.4,1891,256,48.0
17.7,0.96,1893,256,48.0
2.3,1.4,1915,256,48.0
2.0,0.8,1927,256,47.0
3.3,0.8,1930,256,48.0
3.0,0.8,1927,256,48.0
2.5,0.8,1927,256,47.0
3.0,0.8,1927,256,47.0
2.3,0.8,1940,256,47.0
2.3,0.8,1946,256,47.0
4.5,0.8,1946,256,47.0
2.5,1.41,1943,256,48.0
3.8,1.41,1943,256,47.0
2.8,1.41,1944,256,47.0
2.5,1.4,1959,256,48.0
2.3,0.8,1962,256,47.0
3.3,0.8,1965,256,47.0
3.5,0.8,1962,256,47.0
3.0,0.8,1962,256,48.0
2.3,0.8,1962,256,47.0
4.7,0.88,1962,256,47.0
3.7,0.8,1962,256,48.0
3.5,0.8,1962,256,47.0
2.3,0.91,1962,256,48.0
5.5,1.4,1962,256,47.0
3.2,1.4,1961,256,48.0
3.0,1.4,1960,256,48.0
2.3,1.4,1959,256,47.0
3.0,0.8,1959,256,47.0
5.5,0.8,1959,256,49.0
3.0,0.8,1958,255,48.0
3.0,0.8,1957,255,48.0
2.5,0.8,1956,255,49.0
3.3,0.8,1956,255,48.0
3.7,0.8,1956,252,48.0
2.3,0.8,1956,252,49.0
2.0,0.8,1955,252,48.0
2.5,1.4,1954,252,48.0
4.5,1.41,1953,252,48.0
3.3,1.4,1952,252,48.0
2.5,1.4,1952,252,48.0
4.2,1.4,1952,252,48.0
1.8,0.8,1952,252,48.0
3.3,0.8,1952,252,49.0
2.5,0.8,1952,252,48.0
2.8,0.8,1952,252,49.0
2.3,0.8,1951,252,48.0
2.5,0.8,1950,252,48.0
6.3,0.8,1965,252,48.0
19.8,0.8,1969,252,49.0
2.3,1.11,1972,252,48.0
2.5,0.89,1969,252,49.0
2.5,0.87,1969,252,50.0
2.8,0.85,1969,252,50.0
2.5,0.82,1969,252,50.0
5.5,0.87,1969,252,50.0
3.5,0.9,1969,252,50.0
3.8,0.84,1969,252,50.0
3.8,0.84,1969,252,50.0
3.3,0.84,1969,252,49.0
2.5,1.4,1969,252,49.0
2.5,1.41,1969,252,49.0
2.5,0.8,1968,252,48.0
3.2,0.81,1967,252,49.0
2.5,0.8,1966,252,48.0
2.8,0.8,1967,252,48.0
2.8,0.8,1966,252,48.0
2.3,0.8,1965,252,48.0
6.5,0.8,1965,252,48.0
3.2,0.8,1965,252,48.0
3.2,0.8,1965,252,49.0
4.5,0.8,1965,252,49.0
6.0,1.41,1965,252,49.0
3.5,1.42,1964,252,49.0
3.7,1.4,1964,252,49.0
3.0,1.4,1964,252,49.0
2.8,0.8,1963,252,48.0
2.5,1.4,1963,252,48.0
4.0,0.8,1964,252,49.0
6.3,1.18,1964,250,48.0
2.5,0.8,1963,250,49.0
1.8,0.8,1963,250,49.0
2.3,0.8,1962,250,48.0
2.5,0.8,1962,250,48.0
3.0,0.8,1962,250,50.0
2.3,0.87,1962,250,50.0
3.7,1.4,1962,250,48.0
2.3,0.93,1962,250,50.0
3.3,1.41,1962,250,48.0
2.0,1.14,1962,250,49.0
3.3,1.4,1962,250,49.0
2.3,0.8,1962,250,48.0
2.5,0.8,1962,250,49.0
2.5,0.8,1962,250,49.0
2.8,0.8,1962,250,49.0
2.3,0.8,1962,250,48.0
6.8,0.8,1961,250,48.0
3.3,0.8,1961,250,48.0
18.8,0.92,1960,250,48.0
2.5,0.8,1959,250,48.0
3.0,0.8,1959,250,49.0
2.0,0.84,1959,250,50.0
3.3,1.41,1959,250,48.0
2.3,1.4,1959,250,48.0
3.3,1.4,1959,250,49.0
7.3,0.8,1959,250,48.0
3.8,1.4,1959,250,48.0
5.6,0.81,1959,250,48.0
2.8,0.8,1959,250,49.0
8.6,0.8,1959,250,48.0
10.3,0.8,1958,250,49.0
6.0,0.8,1958,250,49.0
4.5,0.8,1958,251,49.0
5.5,0.8,1957,251,50.0
7.6,0.8,1956,249,49.0
4.1,1.4,1956,249,49.0
17.8,1.28,1957,249,49.0
21.3,1.45,1956,249,48.0
13.8,0.81,1956,249,49.0
28.8,1.4,1956,250,50.0
14.3,0.8,1956,250,49.0
9.3,1.0,1956,250,49.0
8.2,0.8,1956,250,49.0
14.3,0.8,1955,250,50.0
6.0,0.8,1955,250,50.0
12.4,1.41,1955,250,49.0
19.5,1.4,1956,250,49.0
21.6,0.87,1955,250,49.0
10.8,1.4,1955,250,50.0
15.2,0.81,1956,250,49.0
15.8,0.8,1956,250,49.0
11.6,0.8,1956,250,49.0
8.3,0.8,1956,250,50.0
8.4,0.81,1956,250,49.0
5.9,0.8,1956,250,50.0
10.9,0.85,1956,250,50.0
14.8,1.43,1956,250,49.0
5.8,0.8,1956,250,50.0
15.9,1.03,1956,250,51.0
15.1,0.88,1956,250,50.0
13.1,0.8,1955,250,50.0
13.8,0.89,1955,250,50.0
20.7,1.44,1954,250,51.0
18.3,0.8,1953,250,50.0
5.0,1.6,1953,250,50.0
16.8,0.99,1953,250,51.0
9.6,1.4,1953,250,50.0
22.2,0.97,1953,250,51.0
14.2,1.59,1954,250,51.0
12.1,0.9,1954,250,51.0
20.8,0.82,1954,250,50.0
11.1,0.87,1955,250,50.0
12.9,0.8,1956,250,51.0
20.8,0.81,1955,250,50.0
13.3,1.4,1954,250,51.0
